Customer ID,Total_Orders,First_Order_Date,Last_Order_Date,Total_Sales,Avg_Order_Value,Sales_Variance,Min_Order_Value,Max_Order_Value,Total_Profit,Avg_Profit,Total_Quantity,Avg_Quantity,Avg_Discount,Max_Discount,Category_<lambda>,Region_<lambda>,Order_Frequency,Profit_Margin
Customer-0318,2,2019-08-30,2029-11-09,3242.73,463.2471428571429,268.62760609651207,107.61,770.26,299.94,42.848571428571425,35,5.0,0.13571428571428573,0.2,Office Supplies,West,0.01610738255033557,0.09249613751376155
Customer-0319,1,2024-05-09,2024-05-09,842.15,421.075,511.21698959443825,59.59,782.56,183.37,91.685,8,4.0,0.15000000000000002,0.2,Furniture,Central,30.0,0.2177403075461616
Customer-0320,3,2024-04-15,2031-02-19,4939.1,493.91,273.1631529161851,10.33,875.83,534.91,53.491,54,5.4,0.10500000000000001,0.2,Office Supplies,South,0.03597122302158273,0.10830110748921867
Customer-0321,1,2020-11-06,2020-11-06,1545.34,515.1133333333333,273.8604407966462,273.59,812.65,287.71999999999997,95.90666666666665,15,5.0,0.05000000000000001,0.1,Furniture,Central,30.0,0.18618556434182768
Customer-0324,4,2019-10-05,2025-11-16,9214.92,542.0541176470588,278.5303517360995,65.36,991.87,1211.2,71.24705882352941,94,5.529411764705882,0.08529411764705884,0.2,Office Supplies,Central,0.053691275167785234,0.13143901412057837
Customer-0325,1,2033-08-27,2033-08-27,1408.1,704.05,157.58581725523396,592.62,815.48,124.32999999999998,62.16499999999999,10,5.0,0.15,0.15,Technology,South,30.0,0.08829628577515801
Customer-0326,1,2022-07-24,2022-07-24,1353.35,676.675,18.773685040502844,663.4,689.95,103.72,51.86,9,4.5,0.07500000000000001,0.1,Office Supplies,Central,30.0,0.07663945025307571
Customer-0327,2,2027-07-09,2032-10-08,4355.0199999999995,544.3774999999999,336.57561942727983,96.59,983.42,599.41,74.92625,44,5.5,0.1125,0.2,Office Supplies,East,0.03126628452318916,0.13763656653700787
Customer-0328,1,2029-09-28,2029-09-28,1107.38,553.69,311.3249736208131,333.55,773.83,224.37,112.185,18,9.0,0.05,0.05,Technology,West,30.0,0.20261337571565316
Customer-0329,2,2020-06-09,2026-10-02,4905.5,700.7857142857143,266.6374124697647,219.35,979.39,652.39,93.19857142857143,27,3.857142857142857,0.07857142857142858,0.2,Technology,Central,0.02600780234070221,0.13299154010804198
Customer-0331,1,2034-10-08,2034-10-08,1367.22,683.61,331.2653848502738,449.37,917.85,235.69,117.845,6,3.0,0.0,0.0,Furniture,South,30.0,0.1723863021313322
Customer-0332,3,2019-08-02,2029-09-16,5593.68,621.52,290.13413893404544,212.3,970.65,492.78000000000003,54.75333333333334,44,4.888888888888889,0.12777777777777777,0.2,Technology,West,0.024330900243309004,0.08809585103187884
Customer-0333,1,2023-04-17,2023-04-17,1871.24,467.81,418.7337815366704,95.56,991.63,433.78,108.445,20,5.0,0.07500000000000001,0.1,Furniture,West,30.0,0.23181419807186676
Customer-0334,4,2020-10-08,2034-05-02,5249.3,437.44166666666666,250.9255130994902,92.55,895.45,904.07,75.33916666666667,63,5.25,0.09583333333333333,0.2,Technology,West,0.024217961654894045,0.17222677309355533
Customer-0335,1,2021-02-08,2021-02-08,1428.5,357.125,188.40312957414835,175.65,564.49,436.76,109.19,15,3.75,0.05,0.15,Office Supplies,South,30.0,0.30574728736436824
Customer-0336,4,2022-07-30,2031-08-18,9612.68,686.62,224.59218843871733,222.13,963.88,779.24,55.660000000000004,70,5.0,0.11071428571428572,0.2,Furniture,East,0.03628666465074085,0.08106376161486703
Customer-0337,1,2034-11-29,2034-11-29,1272.01,424.00333333333333,273.0852506697008,240.11,737.79,258.89,86.29666666666667,22,7.333333333333333,0.09999999999999999,0.15,Office Supplies,West,30.0,0.20352827414878813
Customer-0338,2,2028-05-23,2032-03-02,1205.79,301.4475,279.4614584488053,28.22,581.78,36.95,9.2375,14,3.5,0.0875,0.15,Technology,East,0.043478260869565216,0.03064381028205575
Customer-0341,3,2020-06-10,2020-12-29,4706.1,588.2625,291.4812851012664,264.94,951.09,630.14,78.7675,34,4.25,0.10625,0.2,Office Supplies,West,0.44334975369458124,0.13389855719172986
Customer-0342,3,2026-06-10,2034-04-20,4090.4,409.04,298.80949966306105,16.75,848.76,609.18,60.91799999999999,55,5.5,0.065,0.15,Furniture,East,0.031337047353760444,0.14892920007823193
Customer-0343,3,2024-05-03,2031-04-21,4867.02,405.58500000000004,220.04905901350108,122.82,819.96,1039.01,86.58416666666666,57,4.75,0.11666666666666668,0.2,Office Supplies,Central,0.03536345776031434,0.21347970626790108
Customer-0344,3,2024-12-15,2032-12-27,7210.65,655.5136363636364,203.32327723468984,344.41,914.79,209.94,19.085454545454546,46,4.181818181818182,0.07727272727272727,0.2,Furniture,Central,0.030664395229982967,0.02911526700089451
Customer-0345,4,2027-09-06,2034-03-23,6685.2,514.2461538461538,281.9030291175336,52.04,985.95,769.35,59.18076923076923,56,4.3076923076923075,0.09615384615384616,0.2,Furniture,Central,0.050188205771643665,0.1150825704541375
Customer-0347,1,2032-11-17,2032-11-17,2924.21,584.842,292.510254555289,221.42,977.3,507.65999999999997,101.532,25,5.0,0.13999999999999999,0.2,Office Supplies,Central,30.0,0.17360586278003287
Customer-0348,2,2027-12-12,2032-03-26,2800.32,560.0640000000001,275.39692650790425,259.42,909.58,91.41999999999999,18.284,22,4.4,0.1,0.2,Furniture,East,0.03828972559029994,0.03264626899782881
Customer-0349,1,2033-07-04,2033-07-04,2230.0,557.5,289.8179908149251,135.3,764.07,357.93,89.4825,22,5.5,0.1125,0.15,Technology,Central,30.0,0.1605067264573991
Customer-0350,4,2020-11-30,2032-02-02,5962.1,425.86428571428576,322.05553593498996,22.37,912.41,576.72,41.19428571428572,88,6.285714285714286,0.10714285714285714,0.2,Furniture,South,0.029397354238118567,0.09673101759447175
Customer-0351,2,2019-07-10,2031-09-07,4469.99,496.66555555555556,234.80868478993227,160.19,858.63,897.48,99.72,56,6.222222222222222,0.09444444444444444,0.2,Furniture,East,0.01350438892640108,0.2007789726598941
Customer-0352,2,2030-05-06,2031-01-31,2799.45,399.9214285714285,259.0371266458775,109.53,719.33,514.05,73.43571428571428,36,5.142857142857143,0.1285714285714286,0.2,Furniture,East,0.22140221402214022,0.18362535498044258
Customer-0353,4,2022-05-28,2035-01-26,8455.3,563.6866666666666,337.2140962073685,81.03,988.81,577.43,38.49533333333333,83,5.533333333333333,0.08,0.2,Office Supplies,Central,0.02593473092716663,0.0682920771587052
Customer-0354,3,2022-10-12,2028-10-17,4835.4,439.58181818181816,339.1594986969459,39.73,989.4,763.6999999999999,69.42727272727272,73,6.636363636363637,0.1,0.15,Technology,East,0.04094631483166515,0.15793936385821236
Customer-0356,1,2033-06-16,2033-06-16,2620.4,524.08,263.2305068756279,184.76,861.05,407.48,81.49600000000001,29,5.8,0.09,0.2,Furniture,East,30.0,0.15550297664478704
Customer-0357,1,2026-12-30,2026-12-30,1334.06,667.03,59.28383253468021,625.11,708.95,-97.53,-48.765,17,8.5,0.175,0.2,Office Supplies,Central,30.0,-0.07310765632730162
Customer-0358,1,2029-04-06,2029-04-06,1563.6299999999999,390.90749999999997,300.96676243676256,88.99,774.54,456.31,114.0775,19,4.75,0.125,0.2,Technology,South,30.0,0.29182735046014724
Customer-0359,1,2032-03-28,2032-03-28,1534.3899999999999,511.4633333333333,307.91411697636295,241.32,846.73,326.87,108.95666666666666,19,6.333333333333333,0.10000000000000002,0.1,Office Supplies,West,30.0,0.21302928199479926
Customer-0360,2,2019-02-25,2020-04-12,3834.14,547.7342857142856,279.2135212734239,177.76,901.62,389.52000000000004,55.64571428571429,39,5.571428571428571,0.14285714285714285,0.2,Furniture,Central,0.14527845036319614,0.1015925344405786
Customer-0361,4,2020-05-07,2035-06-05,7242.15,452.634375,296.35143776646333,63.8,893.78,1156.94,72.30875,90,5.625,0.1125,0.2,Furniture,Central,0.02178649237472767,0.15975090270154582
Customer-0362,3,2026-09-25,2030-02-09,6142.37,472.49,294.73252724574985,42.08,958.7,1165.31,89.63923076923076,73,5.615384615384615,0.11153846153846153,0.2,Furniture,East,0.07293354943273907,0.18971667288033772
Customer-0363,1,2024-02-19,2024-02-19,2089.88,417.976,249.9475418562863,188.71,795.7,335.24,67.048,27,5.4,0.15,0.2,Technology,South,30.0,0.16041112408367944
Customer-0364,4,2020-06-29,2033-03-10,8897.03,556.064375,262.57616941803764,49.84,963.11,833.04,52.065,90,5.625,0.07187500000000001,0.2,Office Supplies,West,0.0258732212160414,0.0936312454830432
Customer-0365,1,2024-05-13,2024-05-13,1850.81,370.162,304.15343737988564,97.07,891.49,407.28999999999996,81.458,26,5.2,0.15,0.2,Furniture,Central,30.0,0.22006040598440682
Customer-0366,2,2020-06-07,2034-06-28,3361.59,672.318,185.21784260702313,436.43,949.6,624.78,124.95599999999999,22,4.4,0.15,0.2,Office Supplies,East,0.011684518013631937,0.18585847768466707
Customer-0367,2,2023-06-08,2025-09-20,3599.46,449.9325,295.2187933792253,83.48,898.27,752.06,94.0075,37,4.625,0.08125,0.2,Office Supplies,West,0.07177033492822966,0.20893689608996904
Customer-0368,1,2035-05-23,2035-05-23,1192.24,596.12,74.34520697395368,543.55,648.69,330.74,165.37,13,6.5,0.05,0.1,Furniture,Central,30.0,0.2774105884721197
Customer-0370,1,2024-03-21,2024-03-21,1854.4,370.88,232.07028655129466,77.89,616.35,375.48999999999995,75.09799999999998,15,3.0,0.1,0.2,Technology,Central,30.0,0.20248597929249348
Customer-0371,2,2022-08-01,2031-06-22,4492.29,641.7557142857142,329.9055455660576,86.86,924.79,469.7,67.1,38,5.428571428571429,0.1142857142857143,0.2,Office Supplies,East,0.01847290640394089,0.1045569186317001
Customer-0372,1,2033-12-21,2033-12-21,2753.29,550.658,219.73893423788144,300.38,903.81,108.83,21.766,33,6.6,0.09,0.15,Office Supplies,East,30.0,0.03952725648224488
Customer-0373,1,2021-03-26,2021-03-26,991.27,495.635,440.57702215390213,184.1,807.17,147.88000000000002,73.94000000000001,10,5.0,0.1,0.15,Technology,South,30.0,0.14918236202043844
Customer-0374,2,2024-05-30,2033-04-12,3609.3599999999997,515.6228571428571,323.3251244858796,30.93,911.91,237.12,33.87428571428571,32,4.571428571428571,0.09285714285714286,0.2,Furniture,East,0.018518518518518517,0.06569585743732961
Customer-0375,4,2026-08-11,2035-01-21,4761.36,396.78,279.35715611511955,29.59,953.59,1317.1100000000001,109.75916666666667,58,4.833333333333333,0.10000000000000002,0.2,Furniture,West,0.0388852883992223,0.27662474587092767
Customer-0376,3,2025-12-12,2033-06-25,4703.57,470.35699999999997,215.92713102392253,54.92,796.49,490.65000000000003,49.065000000000005,41,4.1,0.11000000000000001,0.2,Technology,South,0.03269160915365056,0.10431438247969098
Customer-0377,3,2028-08-22,2032-08-09,4921.07,447.36999999999995,284.5315211712052,112.41,871.86,637.79,57.98090909090909,57,5.181818181818182,0.09545454545454546,0.2,Furniture,Central,0.06211180124223603,0.12960392760111114
Customer-0378,3,2023-09-10,2032-02-02,5152.1,468.37272727272733,280.31913299276977,13.04,835.63,749.6800000000001,68.15272727272728,67,6.090909090909091,0.12272727272727274,0.2,Office Supplies,East,0.029335071707953065,0.1455095980279886
Customer-0379,1,2023-11-21,2023-11-21,2688.85,537.77,213.57574206824142,279.07,864.46,475.99,95.19800000000001,28,5.6,0.09,0.2,Office Supplies,South,30.0,0.17702363463934398
Customer-0380,2,2021-07-22,2029-05-03,5906.3099999999995,656.2566666666667,287.51515447016004,269.83,999.4,302.29,33.58777777777778,50,5.555555555555555,0.08333333333333333,0.2,Technology,East,0.021104467112205417,0.05118085572887303
Customer-0381,6,2020-10-21,2030-06-18,11754.47,653.026111111111,270.978874022201,35.91,968.48,1236.6100000000001,68.70055555555557,93,5.166666666666667,0.1,0.15,Furniture,East,0.05102040816326531,0.10520338220268546
Customer-0382,5,2020-06-04,2033-11-14,10173.18,598.4223529411765,257.1102158007683,107.88,993.89,1074.13,63.18411764705883,90,5.294117647058823,0.1411764705882353,0.2,Technology,Central,0.030537459283387622,0.10558448783959393
Customer-0383,1,2035-01-25,2035-01-25,1522.76,380.69,310.80459209391785,147.41,836.74,328.76,82.19,26,6.5,0.05,0.15,Furniture,Central,30.0,0.2158974493682524
Customer-0384,2,2024-04-04,2028-01-16,4187.93,598.2757142857143,358.48619898387267,19.15,956.79,570.66,81.52285714285713,25,3.5714285714285716,0.09285714285714286,0.2,Furniture,Central,0.04338394793926247,0.13626302254335673
Customer-0385,2,2027-03-29,2027-12-11,3324.47,415.55875,280.43126213731693,71.62,773.88,559.24,69.905,34,4.25,0.0875,0.2,Technology,East,0.23255813953488372,0.16821929510568603
Customer-0386,2,2019-11-26,2035-02-24,4166.15,520.76875,308.9215781409118,145.89,904.93,646.54,80.8175,46,5.75,0.10625000000000001,0.2,Furniture,Central,0.010771992818671455,0.15518884341658365
Customer-0387,2,2021-01-19,2034-05-18,2563.8,640.95,261.09687601858946,410.11,892.83,560.87,140.2175,19,4.75,0.075,0.15,Office Supplies,West,0.012325390304026294,0.21876511428348544
Customer-0390,1,2032-02-02,2032-02-02,2231.92,743.9733333333334,213.95222652109356,560.46,978.97,93.83,31.276666666666667,12,4.0,0.11666666666666665,0.15,Office Supplies,East,30.0,0.042040037277321765
Customer-0391,2,2020-10-07,2023-10-20,2213.25,442.65,313.4433052403577,232.67,988.94,343.73,68.74600000000001,29,5.8,0.1,0.2,Furniture,East,0.05410279531109107,0.15530554614255054
Customer-0392,1,2029-02-26,2029-02-26,472.15,236.075,18.010009716821354,223.34,248.81,75.1,37.55,9,4.5,0.075,0.15,Furniture,Central,30.0,0.1590596208831939
Customer-0393,3,2022-08-07,2032-04-21,3821.62,477.7025,315.63840825268034,20.16,884.58,559.76,69.97,30,3.75,0.125,0.2,Technology,Central,0.025380710659898477,0.146471915051732
Customer-0395,3,2019-11-07,2031-06-18,3890.38,486.2975,348.0804395025462,21.7,966.89,572.23,71.52875,32,4.0,0.1125,0.2,Furniture,East,0.021216407355021217,0.14708845922506283
Customer-0397,4,2022-06-06,2033-11-22,9252.54,616.836,302.05907321487393,51.73,923.53,1313.6100000000001,87.57400000000001,84,5.6,0.10333333333333333,0.2,Technology,Central,0.028653295128939826,0.14197290689907852
Customer-0398,1,2024-06-19,2024-06-19,1195.8500000000001,298.96250000000003,297.40148737298995,11.5,690.44,304.9,76.225,20,5.0,0.1625,0.2,Furniture,West,30.0,0.25496508759459796
Customer-0399,5,2022-04-06,2031-07-02,10207.02,567.0566666666667,359.44162850994644,10.52,973.79,1388.76,77.15333333333334,77,4.277777777777778,0.09722222222222222,0.2,Technology,Central,0.04444444444444444,0.1360593003638672
Customer-0400,4,2022-02-19,2027-05-31,6641.3,442.75333333333333,243.17265106053668,36.1,783.71,1337.8,89.18666666666667,86,5.733333333333333,0.10666666666666667,0.2,Office Supplies,East,0.06224066390041494,0.20143646575218707
Customer-0401,2,2023-05-16,2032-12-27,3264.74,544.1233333333333,350.09499291858873,83.56,966.28,751.24,125.20666666666666,37,6.166666666666667,0.15,0.2,Technology,South,0.01707455890722823,0.23010714482623426
Customer-0402,1,2031-12-02,2031-12-02,2028.72,676.24,208.34683894890273,445.15,849.72,213.72,71.24,8,2.6666666666666665,0.11666666666666668,0.2,Technology,East,30.0,0.10534721400686146
Customer-0404,1,2020-11-23,2020-11-23,2268.2599999999998,567.0649999999999,391.7271269221302,84.86,945.46,151.51,37.8775,25,6.25,0.05,0.15,Furniture,West,30.0,0.06679569361537037
Customer-0405,4,2033-08-11,2034-09-21,7103.32,443.9575,321.7400896065021,50.71,957.14,1189.27,74.329375,70,4.375,0.10625,0.2,Furniture,South,0.29484029484029484,0.16742452824876256
Customer-0406,5,2019-02-08,2027-08-07,7106.63,394.8127777777778,284.80312320258656,34.48,887.4,1506.24,83.68,107,5.944444444444445,0.10833333333333334,0.2,Furniture,Central,0.048340315823396714,0.21194856071021004
Customer-0407,4,2020-12-18,2031-04-24,8922.3,557.64375,314.81573232342333,17.6,969.39,977.9399999999999,61.121249999999996,79,4.9375,0.096875,0.2,Technology,West,0.03174603174603175,0.10960626744225144
Customer-0408,3,2019-12-19,2021-08-09,7165.02,651.3654545454546,282.0765720283638,132.93,993.54,1290.26,117.29636363636364,53,4.818181818181818,0.08181818181818182,0.15,Furniture,South,0.15,0.18007765505190493
Customer-0412,1,2025-03-20,2025-03-20,637.52,318.76,6.335676759431491,314.28,323.24,107.51,53.755,12,6.0,0.07500000000000001,0.1,Furniture,Central,30.0,0.1686378466557912
Customer-0413,1,2025-01-28,2025-01-28,2364.87,591.2175,350.13774493047737,154.4,992.1,243.44,60.86,22,5.5,0.1875,0.2,Furniture,West,30.0,0.1029401193300266
Customer-0414,3,2021-05-26,2024-09-10,4077.84,407.784,200.969007571925,72.02,721.28,773.36,77.336,40,4.0,0.11000000000000001,0.2,Furniture,South,0.07475083056478404,0.18964942224314832
Customer-0416,1,2030-01-25,2030-01-25,775.97,387.985,9.722718241315029,381.11,394.86,271.78000000000003,135.89000000000001,16,8.0,0.1,0.2,Office Supplies,Central,30.0,0.3502454991816694
Customer-0417,2,2029-03-12,2032-02-14,4134.74,590.6771428571428,282.0587260787066,230.34,923.22,414.93,59.27571428571429,49,7.0,0.09285714285714286,0.2,Furniture,South,0.056074766355140186,0.10035213822392702
Customer-0418,2,2022-08-11,2025-07-19,2323.21,580.8025,208.87031740213035,390.51,877.58,323.90999999999997,80.97749999999999,19,4.75,0.075,0.15,Technology,South,0.055865921787709494,0.13942347011247366
Customer-0419,3,2023-08-21,2032-08-20,5034.61,559.401111111111,245.63676579679824,129.09,838.17,676.98,75.22,32,3.5555555555555554,0.1,0.15,Technology,West,0.027372262773722626,0.13446523166640514
Customer-0420,5,2019-11-13,2031-02-13,9002.32,450.116,271.3772748000369,57.5,890.54,1303.45,65.1725,128,6.4,0.11000000000000001,0.2,Furniture,Central,0.03648747263439553,0.14479045401629803
Customer-0421,1,2030-08-05,2030-08-05,1249.52,624.76,248.0247745689934,449.38,800.14,50.3,25.15,11,5.5,0.1,0.15,Furniture,Central,30.0,0.04025545809590883
Customer-0422,2,2027-02-04,2031-12-03,3458.77,494.11,259.52900274664233,151.94,954.01,554.64,79.23428571428572,33,4.714285714285714,0.10714285714285714,0.2,Office Supplies,Central,0.034013605442176874,0.16035758376532697
Customer-0423,2,2020-02-09,2026-07-24,4209.05,526.13125,153.66545159045998,280.23,781.17,551.0600000000001,68.88250000000001,47,5.875,0.037500000000000006,0.1,Furniture,East,0.02544529262086514,0.13092265475582376
Customer-0424,4,2021-09-10,2032-02-20,7998.08,499.88,282.61720093912663,26.14,939.98,630.04,39.3775,75,4.6875,0.11875000000000001,0.2,Technology,East,0.031446540880503145,0.07877390573737697
Customer-0425,3,2022-08-22,2031-06-15,5626.41,511.4918181818182,324.06307623109984,67.1,928.86,859.4,78.12727272727273,49,4.454545454545454,0.09545454545454546,0.15,Furniture,West,0.027950310559006212,0.1527439344093303
Customer-0426,3,2027-04-09,2028-11-09,5406.71,540.671,291.64171662618276,136.81,971.32,543.4300000000001,54.343,57,5.7,0.095,0.2,Office Supplies,East,0.1549053356282272,0.10051029184106416
Customer-0427,4,2022-09-25,2033-05-21,8260.630000000001,550.7086666666668,334.9154822567002,31.82,989.49,1105.3700000000001,73.69133333333335,75,5.0,0.07333333333333333,0.2,Technology,South,0.030832476875642344,0.13381182791143048
Customer-0428,2,2023-07-22,2031-03-11,1548.48,309.696,230.7067468237546,118.68,702.6,322.53,64.506,28,5.6,0.05,0.1,Technology,West,0.021505376344086023,0.20828812771233723
Customer-0429,2,2031-08-17,2031-12-13,3895.17,556.4528571428572,268.9058018287126,247.58,947.42,382.47,54.63857142857143,31,4.428571428571429,0.07857142857142858,0.2,Furniture,East,0.5042016806722689,0.09819083634347153
Customer-0431,2,2019-01-22,2027-09-10,2258.37,376.395,273.6178781987756,131.05,835.73,642.2,107.03333333333335,16,2.6666666666666665,0.075,0.15,Furniture,South,0.019023462270133164,0.2843643867036845
Customer-0432,4,2019-12-29,2033-08-27,7546.91,539.0649999999999,280.43133740035876,93.84,982.31,1813.78,129.5557142857143,78,5.571428571428571,0.1285714285714286,0.2,Office Supplies,West,0.024043277900220397,0.24033412350220157
Customer-0434,1,2026-08-01,2026-08-01,1964.46,491.115,248.9094023267636,229.8,782.45,181.14000000000001,45.285000000000004,19,4.75,0.0625,0.15,Furniture,Central,30.0,0.09220854585993098
Customer-0435,3,2026-06-02,2030-06-20,8550.84,610.7742857142857,331.1642891309454,67.28,930.92,880.95,62.925000000000004,70,5.0,0.09285714285714286,0.2,Furniture,East,0.060810810810810814,0.10302496596825575
Customer-0436,5,2020-12-14,2032-04-20,12588.01,572.1822727272728,263.88853859035,74.14,981.4,1470.02,66.8190909090909,111,5.045454545454546,0.10454545454545455,0.2,Furniture,Central,0.0361794500723589,0.11677937974310475
Customer-0437,2,2022-07-09,2031-11-25,2826.3,403.75714285714287,216.39401606901285,12.0,693.49,191.19,27.312857142857144,25,3.5714285714285716,0.09285714285714286,0.2,Technology,South,0.017508024511234316,0.06764674662986944
Customer-0438,2,2019-06-08,2025-06-11,4721.21,524.5788888888889,306.7299532342922,178.62,932.61,409.7,45.52222222222222,51,5.666666666666667,0.1,0.2,Office Supplies,Central,0.0273224043715847,0.08677860124840878
Customer-0439,1,2025-10-27,2025-10-27,1595.5,797.75,272.9997860805022,604.71,990.79,260.68,130.34,14,7.0,0.15,0.15,Technology,East,30.0,0.16338451895957382
Customer-0441,3,2019-02-24,2024-06-03,7881.46,562.9614285714285,304.5064525742282,22.6,997.41,1615.23,115.37357142857142,50,3.5714285714285716,0.1285714285714286,0.2,Office Supplies,Central,0.0467047223663726,0.20494045519484969
Customer-0442,3,2021-04-04,2028-07-30,2910.57,485.095,246.92269209207973,176.48,861.45,66.29,11.048333333333334,40,6.666666666666667,0.15,0.2,Furniture,East,0.03364485981308411,0.022775607527047968
Customer-0443,1,2031-10-20,2031-10-20,907.18,453.59,127.71762681791422,363.28,543.9,245.43,122.715,12,6.0,0.1,0.2,Furniture,Central,30.0,0.270541678608435
Customer-0445,4,2020-07-23,2032-04-03,8364.58,464.69888888888886,229.97967247483854,18.51,770.82,1218.76,67.7088888888889,104,5.777777777777778,0.08888888888888889,0.2,Furniture,South,0.02808331383103206,0.14570486503805333
Customer-0446,1,2034-09-05,2034-09-05,3212.57,642.514,321.12836005248744,262.6,984.47,496.39,99.27799999999999,17,3.4,0.15,0.2,Furniture,East,30.0,0.1545149210756497
Customer-0447,2,2028-12-06,2030-04-17,4824.19,536.021111111111,315.43438626140795,131.0,954.78,868.48,96.49777777777778,52,5.777777777777778,0.1388888888888889,0.2,Furniture,South,0.12048192771084336,0.18002607691653938
Customer-0449,5,2020-01-31,2030-01-10,9781.09,489.0545,286.0410506143811,16.82,986.49,1708.03,85.4015,89,4.45,0.0725,0.2,Technology,South,0.04128819157720892,0.17462573189695627
Customer-0450,3,2021-01-08,2033-03-31,2814.94,312.7711111111111,299.4867680484584,17.23,871.32,1058.74,117.63777777777779,40,4.444444444444445,0.15000000000000002,0.2,Office Supplies,East,0.020152261531571874,0.37611458858803387
Customer-0452,1,2031-12-05,2031-12-05,2099.41,699.8033333333333,239.96781249437043,429.03,886.14,162.29,54.096666666666664,10,3.3333333333333335,0.11666666666666665,0.2,Technology,East,30.0,0.07730267075035367
Customer-0453,2,2030-11-16,2033-10-01,4261.15,608.7357142857143,305.418337632017,90.58,974.99,398.03,56.86142857142857,35,5.0,0.15714285714285717,0.2,Furniture,Central,0.05708848715509039,0.0934090562406862
Customer-0454,5,2019-01-11,2027-10-25,8792.64,517.2141176470587,280.1461392081556,54.94,974.2,1163.54,68.4435294117647,91,5.352941176470588,0.11764705882352941,0.2,Office Supplies,Central,0.04672897196261682,0.13233113149179315
Customer-0455,4,2022-12-24,2032-01-05,6493.97,499.53615384615387,320.319929771743,58.04,991.23,923.24,71.01846153846154,53,4.076923076923077,0.11923076923076924,0.2,Office Supplies,Central,0.03636363636363636,0.14216881199020012
Customer-0456,2,2023-04-21,2033-04-04,3375.32,562.5533333333334,169.80807703600757,354.15,761.62,208.85000000000002,34.80833333333334,28,4.666666666666667,0.10833333333333334,0.2,Furniture,East,0.016497113005224086,0.061875614756526795
Customer-0457,2,2028-02-13,2030-11-25,3205.66,457.95142857142855,300.6404661955634,35.75,855.29,926.3,132.32857142857142,36,5.142857142857143,0.09999999999999999,0.15,Furniture,South,0.05899705014749263,0.2889576561456923
Customer-0459,2,2032-09-01,2032-12-06,2195.7200000000003,548.9300000000001,277.81800457613735,272.65,902.19,106.35,26.5875,19,4.75,0.15,0.2,Technology,West,0.6185567010309279,0.04843513744921938
Customer-0460,3,2030-04-25,2035-01-29,5591.93,465.9941666666667,232.02177250728917,97.09,787.0,953.1800000000001,79.43166666666667,71,5.916666666666667,0.09166666666666667,0.2,Office Supplies,East,0.051694428489373924,0.17045635406737925
Customer-0461,1,2023-04-23,2023-04-23,1428.97,714.485,325.3893274986136,484.4,944.57,30.18,15.09,9,4.5,0.05,0.1,Office Supplies,West,30.0,0.021120107490010285
Customer-0462,1,2032-04-08,2032-04-08,2013.93,671.3100000000001,141.2399079580555,514.87,789.45,211.32,70.44,12,4.0,0.16666666666666666,0.2,Technology,West,30.0,0.10492916834249452
Customer-0463,4,2023-12-16,2031-09-29,8334.63,438.66473684210524,308.2967853360428,41.29,980.46,1429.6,75.2421052631579,90,4.7368421052631575,0.1236842105263158,0.2,Furniture,West,0.0421792618629174,0.17152531066166105
Customer-0465,2,2024-11-09,2030-05-09,2933.23,488.87166666666667,331.24256123974567,103.79,959.12,654.67,109.11166666666666,26,4.333333333333333,0.075,0.2,Technology,Central,0.029880478087649404,0.22319081694923343
Customer-0466,3,2028-10-17,2034-03-17,5843.89,486.99083333333334,278.7107166761829,66.42,905.66,1480.7,123.39166666666667,46,3.8333333333333335,0.08333333333333333,0.15,Furniture,East,0.0455005055611729,0.2533757480034703
Customer-0467,4,2022-06-04,2030-05-01,9084.55,567.784375,276.23376573640786,65.43,946.52,1163.91,72.744375,86,5.375,0.084375,0.2,Office Supplies,South,0.04153686396677051,0.1281197197439609
Customer-0468,1,2030-03-14,2030-03-14,939.65,469.825,294.10692349892065,261.86,677.79,25.69,12.845,10,5.0,0.175,0.2,Furniture,Central,30.0,0.027339967008992713
Customer-0469,2,2025-11-19,2026-03-11,3593.96,513.4228571428572,378.10810269526036,39.41,974.22,697.2,99.60000000000001,35,5.0,0.1142857142857143,0.2,Office Supplies,Central,0.5309734513274336,0.19399214237220225
Customer-0470,1,2019-08-14,2019-08-14,3579.8,715.96,191.85447336457915,539.31,990.72,376.51,75.30199999999999,17,3.4,0.08,0.15,Technology,East,30.0,0.10517626683054919
Customer-0471,2,2024-11-22,2029-04-04,3232.6800000000003,646.5360000000001,262.580129160605,316.37,940.82,88.85,17.77,15,3.0,0.13999999999999999,0.2,Technology,West,0.03761755485893417,0.0274849351002883
Customer-0472,1,2027-05-13,2027-05-13,452.1,226.05,127.37821556294469,135.98,316.12,51.83,25.915,9,4.5,0.0,0.0,Furniture,East,30.0,0.11464277814642777
Customer-0473,2,2023-04-20,2033-11-06,4116.54,457.3933333333333,252.81450052360526,138.83,849.23,621.57,69.06333333333333,40,4.444444444444445,0.09444444444444446,0.2,Office Supplies,South,0.015568240788790867,0.15099330991560875
Customer-0476,4,2019-02-08,2027-01-14,7048.78,391.5988888888889,249.38075905516067,38.54,797.08,763.14,42.39666666666667,88,4.888888888888889,0.09166666666666667,0.2,Furniture,East,0.041407867494824016,0.10826554382460511
