Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
2973,OD-000851,2032-05-24,2032-05-27,Second Class,Customer-0759,Customer-0759,Consumer,United States,Houston,California,91036,South,PROD-4728,Furniture,Bookcases,Bookcases - Item 47,415.34,3,0.2,148.76,2032-05
2974,OD-000851,2032-05-24,2032-05-30,First Class,Customer-0759,Customer-0759,Consumer,United States,Houston,New York,19453,West,PROD-5225,Technology,Accessories,Accessories - Item 1,410.56,5,0.15,9.85,2032-05
2975,OD-000851,2032-05-24,2032-05-25,First Class,Customer-0759,Customer-0759,Home Office,United States,Houston,California,36359,Central,PROD-6553,Office Supplies,Binders,Binders - Item 33,646.09,8,0.05,199.62,2032-05
2976,OD-000852,2019-05-18,2019-05-23,Second Class,Customer-0802,Customer-0802,Consumer,United States,Houston,Texas,86474,East,PROD-6924,Furniture,Furnishings,Furnishings - Item 68,866.13,9,0.2,11.4,2019-05
2977,OD-000852,2019-05-18,2019-05-24,Standard Class,Customer-0802,Customer-0802,Consumer,United States,Houston,Pennsylvania,98266,East,PROD-3821,Furniture,Chairs,Chairs - Item 26,121.61,3,0.05,169.4,2019-05
2978,OD-000852,2019-05-18,2019-05-22,Second Class,Customer-0802,Customer-0802,Consumer,United States,Los Angeles,Arizona,87707,East,PROD-1308,Technology,Accessories,Accessories - Item 9,833.93,1,0.2,144.84,2019-05
2979,OD-000852,2019-05-18,2019-05-21,First Class,Customer-0802,Customer-0802,Home Office,United States,Philadelphia,New York,78826,West,PROD-4229,Technology,Machines,Machines - Item 34,363.78,9,0.05,-41.95,2019-05
2980,OD-000853,2028-07-04,2028-07-09,Standard Class,Customer-0776,Customer-0776,Home Office,United States,Chicago,Illinois,59135,South,PROD-4253,Office Supplies,Storage,Storage - Item 74,514.14,4,0.1,63.18,2028-07
2981,OD-000853,2028-07-04,2028-07-10,Same Day,Customer-0776,Customer-0776,Consumer,United States,San Diego,California,60460,West,PROD-2593,Technology,Machines,Machines - Item 66,497.11,5,0.0,79.4,2028-07
2982,OD-000854,2033-12-02,2033-12-05,First Class,Customer-0955,Customer-0955,Home Office,United States,Houston,Arizona,73180,West,PROD-4529,Furniture,Tables,Tables - Item 49,197.72,9,0.05,125.64,2033-12
2983,OD-000854,2033-12-02,2033-12-03,Same Day,Customer-0955,Customer-0955,Corporate,United States,Houston,Arizona,74091,South,PROD-9459,Technology,Copiers,Copiers - Item 90,601.6,7,0.1,172.11,2033-12
2984,OD-000854,2033-12-02,2033-12-08,Same Day,Customer-0955,Customer-0955,Consumer,United States,Houston,New York,26582,South,PROD-2780,Technology,Copiers,Copiers - Item 37,12.61,2,0.05,53.11,2033-12
2985,OD-000854,2033-12-02,2033-12-07,Second Class,Customer-0955,Customer-0955,Home Office,United States,New York,New York,56106,South,PROD-5625,Furniture,Tables,Tables - Item 51,526.15,6,0.1,63.75,2033-12
2986,OD-000855,2026-10-03,2026-10-04,Second Class,Customer-0726,Customer-0726,Home Office,United States,San Antonio,Pennsylvania,15696,Central,PROD-7424,Office Supplies,Paper,Paper - Item 31,126.84,2,0.2,169.37,2026-10
2987,OD-000855,2026-10-03,2026-10-05,First Class,Customer-0726,Customer-0726,Consumer,United States,New York,Illinois,66093,East,PROD-9274,Office Supplies,Binders,Binders - Item 47,724.98,1,0.1,-23.79,2026-10
2988,OD-000855,2026-10-03,2026-10-09,Standard Class,Customer-0726,Customer-0726,Home Office,United States,Los Angeles,New York,87704,Central,PROD-1797,Furniture,Tables,Tables - Item 77,995.97,6,0.2,-31.47,2026-10
2989,OD-000855,2026-10-03,2026-10-06,Standard Class,Customer-0726,Customer-0726,Home Office,United States,Philadelphia,Arizona,67655,Central,PROD-8684,Office Supplies,Supplies,Supplies - Item 44,40.34,7,0.05,190.66,2026-10
2990,OD-000855,2026-10-03,2026-10-07,Same Day,Customer-0726,Customer-0726,Home Office,United States,Houston,Arizona,98327,West,PROD-9221,Technology,Copiers,Copiers - Item 3,330.46,6,0.1,-10.56,2026-10
2991,OD-000856,2028-10-19,2028-10-21,Second Class,Customer-0200,Customer-0200,Consumer,United States,Chicago,Arizona,37355,West,PROD-5199,Technology,Accessories,Accessories - Item 41,905.43,2,0.1,58.8,2028-10
2992,OD-000856,2028-10-19,2028-10-23,Standard Class,Customer-0200,Customer-0200,Consumer,United States,Phoenix,New York,69911,Central,PROD-8432,Technology,Copiers,Copiers - Item 18,889.94,3,0.05,153.11,2028-10
2993,OD-000856,2028-10-19,2028-10-21,Second Class,Customer-0200,Customer-0200,Corporate,United States,Chicago,Texas,63525,West,PROD-8310,Office Supplies,Labels,Labels - Item 21,561.16,7,0.1,-28.56,2028-10
2994,OD-000857,2035-05-08,2035-05-09,Second Class,Customer-0945,Customer-0945,Home Office,United States,Phoenix,Illinois,57561,East,PROD-2687,Technology,Copiers,Copiers - Item 80,114.21,4,0.05,18.26,2035-05
2995,OD-000857,2035-05-08,2035-05-10,Second Class,Customer-0945,Customer-0945,Home Office,United States,San Antonio,Illinois,16190,East,PROD-5819,Office Supplies,Supplies,Supplies - Item 32,516.76,8,0.0,4.64,2035-05
2996,OD-000857,2035-05-08,2035-05-12,Second Class,Customer-0945,Customer-0945,Corporate,United States,Los Angeles,Texas,73041,South,PROD-1609,Technology,Copiers,Copiers - Item 50,66.07,3,0.2,136.84,2035-05
2997,OD-000857,2035-05-08,2035-05-10,Second Class,Customer-0945,Customer-0945,Corporate,United States,San Antonio,Texas,47098,West,PROD-6229,Furniture,Chairs,Chairs - Item 58,414.88,7,0.2,-23.38,2035-05
2998,OD-000857,2035-05-08,2035-05-10,Second Class,Customer-0945,Customer-0945,Home Office,United States,Phoenix,Arizona,27235,South,PROD-9679,Office Supplies,Storage,Storage - Item 18,320.51,8,0.2,146.28,2035-05
2999,OD-000858,2027-04-20,2027-04-21,First Class,Customer-0079,Customer-0079,Home Office,United States,San Antonio,California,11423,West,PROD-9337,Office Supplies,Storage,Storage - Item 2,698.11,4,0.15,114.41,2027-04
3000,OD-000858,2027-04-20,2027-04-26,Standard Class,Customer-0079,Customer-0079,Corporate,United States,Phoenix,Texas,18201,East,PROD-4098,Technology,Copiers,Copiers - Item 99,292.0,3,0.1,-6.61,2027-04
3001,OD-000859,2030-05-27,2030-05-29,First Class,Customer-0913,Customer-0913,Home Office,United States,New York,New York,43688,South,PROD-4482,Office Supplies,Binders,Binders - Item 20,989.67,4,0.15,134.94,2030-05
3002,OD-000859,2030-05-27,2030-06-01,Standard Class,Customer-0913,Customer-0913,Corporate,United States,Los Angeles,Pennsylvania,91547,West,PROD-9330,Furniture,Chairs,Chairs - Item 84,275.83,6,0.2,42.54,2030-05
3003,OD-000859,2030-05-27,2030-05-30,Second Class,Customer-0913,Customer-0913,Consumer,United States,New York,New York,67626,South,PROD-2797,Office Supplies,Storage,Storage - Item 41,741.11,7,0.2,33.96,2030-05
3004,OD-000859,2030-05-27,2030-05-28,First Class,Customer-0913,Customer-0913,Corporate,United States,San Antonio,Illinois,10047,West,PROD-6675,Technology,Phones,Phones - Item 61,844.43,6,0.05,107.75,2030-05
3005,OD-000859,2030-05-27,2030-06-01,Standard Class,Customer-0913,Customer-0913,Home Office,United States,Philadelphia,California,91559,Central,PROD-3305,Office Supplies,Labels,Labels - Item 44,907.42,8,0.05,43.43,2030-05
3006,OD-000860,2026-02-06,2026-02-09,Standard Class,Customer-0956,Customer-0956,Corporate,United States,Los Angeles,Texas,70835,Central,PROD-9431,Furniture,Tables,Tables - Item 85,537.03,1,0.05,170.13,2026-02
3007,OD-000860,2026-02-06,2026-02-08,First Class,Customer-0956,Customer-0956,Corporate,United States,San Diego,Texas,40412,West,PROD-9373,Technology,Accessories,Accessories - Item 51,253.21,3,0.0,105.49,2026-02
3008,OD-000860,2026-02-06,2026-02-12,First Class,Customer-0956,Customer-0956,Consumer,United States,Los Angeles,Illinois,59690,South,PROD-7888,Furniture,Tables,Tables - Item 43,453.73,4,0.2,54.75,2026-02
3009,OD-000860,2026-02-06,2026-02-11,Standard Class,Customer-0956,Customer-0956,Home Office,United States,San Diego,Texas,60187,East,PROD-3819,Technology,Phones,Phones - Item 40,550.76,1,0.1,173.85,2026-02
3010,OD-000861,2034-04-01,2034-04-06,Second Class,Customer-0855,Customer-0855,Home Office,United States,Phoenix,New York,19433,East,PROD-1946,Furniture,Bookcases,Bookcases - Item 76,992.81,4,0.05,160.38,2034-04
3011,OD-000861,2034-04-01,2034-04-07,First Class,Customer-0855,Customer-0855,Home Office,United States,San Diego,Illinois,10388,South,PROD-4497,Office Supplies,Storage,Storage - Item 78,844.87,8,0.2,185.97,2034-04
3012,OD-000861,2034-04-01,2034-04-02,Standard Class,Customer-0855,Customer-0855,Corporate,United States,Los Angeles,California,62137,West,PROD-4662,Furniture,Bookcases,Bookcases - Item 40,723.41,6,0.0,25.51,2034-04
3013,OD-000862,2030-10-10,2030-10-11,First Class,Customer-0856,Customer-0856,Corporate,United States,Houston,Pennsylvania,49064,South,PROD-7565,Furniture,Bookcases,Bookcases - Item 63,158.5,5,0.1,172.85,2030-10
3014,OD-000862,2030-10-10,2030-10-14,First Class,Customer-0856,Customer-0856,Consumer,United States,Houston,New York,70791,East,PROD-2615,Technology,Accessories,Accessories - Item 23,218.57,5,0.15,72.02,2030-10
3015,OD-000862,2030-10-10,2030-10-15,First Class,Customer-0856,Customer-0856,Consumer,United States,San Diego,New York,55580,East,PROD-1427,Technology,Copiers,Copiers - Item 2,510.0,2,0.2,18.62,2030-10
3016,OD-000862,2030-10-10,2030-10-11,Second Class,Customer-0856,Customer-0856,Consumer,United States,Los Angeles,California,20146,West,PROD-1498,Furniture,Furnishings,Furnishings - Item 76,996.38,7,0.05,145.78,2030-10
3017,OD-000863,2029-06-15,2029-06-19,Same Day,Customer-0173,Customer-0173,Consumer,United States,Houston,Texas,63006,South,PROD-9301,Furniture,Bookcases,Bookcases - Item 82,830.27,1,0.1,120.15,2029-06
3018,OD-000863,2029-06-15,2029-06-20,Same Day,Customer-0173,Customer-0173,Corporate,United States,San Antonio,Pennsylvania,58324,East,PROD-2609,Furniture,Bookcases,Bookcases - Item 70,743.85,7,0.0,-28.88,2029-06
3019,OD-000864,2030-05-01,2030-05-06,Standard Class,Customer-0467,Customer-0467,Home Office,United States,New York,New York,30018,South,PROD-6986,Technology,Phones,Phones - Item 32,914.31,7,0.05,-13.19,2030-05
3020,OD-000864,2030-05-01,2030-05-02,First Class,Customer-0467,Customer-0467,Corporate,United States,Houston,Illinois,50954,South,PROD-6828,Furniture,Bookcases,Bookcases - Item 55,65.43,3,0.2,94.67,2030-05
3021,OD-000864,2030-05-01,2030-05-05,First Class,Customer-0467,Customer-0467,Home Office,United States,Philadelphia,California,31556,East,PROD-1341,Office Supplies,Labels,Labels - Item 39,712.37,8,0.15,-5.37,2030-05
3022,OD-000864,2030-05-01,2030-05-04,Standard Class,Customer-0467,Customer-0467,Corporate,United States,Los Angeles,California,71669,Central,PROD-8857,Office Supplies,Labels,Labels - Item 12,774.29,6,0.05,152.86,2030-05
3023,OD-000865,2029-06-20,2029-06-22,Same Day,Customer-0581,Customer-0581,Corporate,United States,Los Angeles,California,79662,West,PROD-7185,Office Supplies,Supplies,Supplies - Item 74,224.53,3,0.2,45.66,2029-06
3024,OD-000865,2029-06-20,2029-06-22,First Class,Customer-0581,Customer-0581,Corporate,United States,San Antonio,Texas,27894,East,PROD-5775,Technology,Copiers,Copiers - Item 13,879.07,3,0.15,35.46,2029-06
3025,OD-000865,2029-06-20,2029-06-22,Second Class,Customer-0581,Customer-0581,Consumer,United States,Phoenix,Texas,83134,West,PROD-3019,Technology,Accessories,Accessories - Item 23,494.63,8,0.2,122.18,2029-06
3026,OD-000866,2030-01-25,2030-01-28,Standard Class,Customer-0416,Customer-0416,Home Office,United States,Philadelphia,Arizona,22468,Central,PROD-3143,Technology,Copiers,Copiers - Item 84,381.11,8,0.2,199.36,2030-01
3027,OD-000866,2030-01-25,2030-01-28,First Class,Customer-0416,Customer-0416,Corporate,United States,San Diego,California,22379,Central,PROD-9929,Office Supplies,Supplies,Supplies - Item 69,394.86,8,0.0,72.42,2030-01
3028,OD-000867,2024-03-21,2024-03-27,Second Class,Customer-0940,Customer-0940,Home Office,United States,Houston,California,61907,East,PROD-8817,Technology,Phones,Phones - Item 94,818.03,6,0.1,110.75,2024-03
3029,OD-000867,2024-03-21,2024-03-25,Same Day,Customer-0940,Customer-0940,Consumer,United States,Phoenix,Pennsylvania,32537,Central,PROD-9452,Technology,Accessories,Accessories - Item 64,876.52,8,0.0,-3.71,2024-03
3030,OD-000868,2021-01-30,2021-02-02,Standard Class,Customer-0449,Customer-0449,Home Office,United States,Houston,Illinois,36132,East,PROD-1479,Technology,Machines,Machines - Item 30,248.72,1,0.0,193.34,2021-01
3031,OD-000868,2021-01-30,2021-01-31,Standard Class,Customer-0449,Customer-0449,Consumer,United States,Philadelphia,Texas,38946,Central,PROD-8655,Office Supplies,Paper,Paper - Item 13,949.87,5,0.0,186.45,2021-01
3032,OD-000868,2021-01-30,2021-01-31,Second Class,Customer-0449,Customer-0449,Corporate,United States,Philadelphia,Texas,61350,Central,PROD-9732,Furniture,Furnishings,Furnishings - Item 22,476.32,6,0.05,-29.82,2021-01
3033,OD-000868,2021-01-30,2021-02-04,Same Day,Customer-0449,Customer-0449,Corporate,United States,Houston,California,81263,South,PROD-2427,Office Supplies,Supplies,Supplies - Item 55,986.49,6,0.0,132.46,2021-01
3034,OD-000868,2021-01-30,2021-02-05,Second Class,Customer-0449,Customer-0449,Consumer,United States,Chicago,Illinois,11294,West,PROD-4536,Technology,Machines,Machines - Item 69,900.63,2,0.1,105.84,2021-01
3035,OD-000869,2028-06-07,2028-06-12,Same Day,Customer-0087,Customer-0087,Consumer,United States,New York,Texas,97515,Central,PROD-8738,Furniture,Furnishings,Furnishings - Item 47,995.25,1,0.0,152.63,2028-06
3036,OD-000869,2028-06-07,2028-06-11,Same Day,Customer-0087,Customer-0087,Corporate,United States,Los Angeles,Illinois,91301,South,PROD-4687,Office Supplies,Labels,Labels - Item 42,632.41,3,0.05,12.28,2028-06
3037,OD-000870,2021-06-18,2021-06-22,First Class,Customer-0101,Customer-0101,Home Office,United States,San Antonio,New York,63955,East,PROD-4733,Furniture,Furnishings,Furnishings - Item 86,360.7,7,0.1,-44.59,2021-06
3038,OD-000870,2021-06-18,2021-06-19,Same Day,Customer-0101,Customer-0101,Corporate,United States,San Antonio,Texas,38603,South,PROD-6216,Technology,Phones,Phones - Item 74,734.85,3,0.1,166.3,2021-06
3039,OD-000871,2031-03-14,2031-03-18,Same Day,Customer-0008,Customer-0008,Consumer,United States,Chicago,Arizona,75202,East,PROD-7815,Furniture,Bookcases,Bookcases - Item 93,439.58,8,0.1,168.02,2031-03
3040,OD-000871,2031-03-14,2031-03-20,Same Day,Customer-0008,Customer-0008,Corporate,United States,San Antonio,Illinois,44761,West,PROD-4045,Technology,Accessories,Accessories - Item 50,495.64,9,0.15,31.04,2031-03
3041,OD-000871,2031-03-14,2031-03-19,Same Day,Customer-0008,Customer-0008,Home Office,United States,Houston,Texas,80623,South,PROD-9233,Technology,Phones,Phones - Item 39,460.27,3,0.15,133.33,2031-03
3042,OD-000871,2031-03-14,2031-03-16,Second Class,Customer-0008,Customer-0008,Consumer,United States,Los Angeles,Illinois,23893,East,PROD-4150,Office Supplies,Supplies,Supplies - Item 97,422.35,6,0.2,114.95,2031-03
3043,OD-000872,2027-01-26,2027-01-27,First Class,Customer-0845,Customer-0845,Home Office,United States,Los Angeles,Arizona,49900,Central,PROD-4223,Office Supplies,Paper,Paper - Item 13,488.84,7,0.05,28.68,2027-01
3044,OD-000872,2027-01-26,2027-01-29,Second Class,Customer-0845,Customer-0845,Corporate,United States,Chicago,New York,72754,South,PROD-1075,Technology,Copiers,Copiers - Item 57,967.89,9,0.0,102.35,2027-01
3045,OD-000872,2027-01-26,2027-01-29,Same Day,Customer-0845,Customer-0845,Home Office,United States,New York,Texas,83379,West,PROD-9431,Furniture,Furnishings,Furnishings - Item 38,839.32,5,0.0,39.2,2027-01
3046,OD-000872,2027-01-26,2027-01-29,First Class,Customer-0845,Customer-0845,Home Office,United States,Chicago,Illinois,80976,West,PROD-1669,Technology,Accessories,Accessories - Item 90,152.09,8,0.1,117.87,2027-01
3047,OD-000873,2023-09-16,2023-09-17,First Class,Customer-0200,Customer-0200,Home Office,United States,Houston,California,41860,Central,PROD-9650,Technology,Copiers,Copiers - Item 85,85.24,6,0.1,50.03,2023-09
3048,OD-000873,2023-09-16,2023-09-20,Second Class,Customer-0200,Customer-0200,Consumer,United States,Houston,Texas,61081,South,PROD-9955,Office Supplies,Binders,Binders - Item 97,641.87,4,0.2,169.6,2023-09
3049,OD-000873,2023-09-16,2023-09-22,Standard Class,Customer-0200,Customer-0200,Home Office,United States,San Diego,Illinois,66584,West,PROD-7495,Furniture,Bookcases,Bookcases - Item 77,944.45,5,0.15,145.81,2023-09
3050,OD-000874,2019-10-08,2019-10-13,Second Class,Customer-0505,Customer-0505,Home Office,United States,Los Angeles,New York,53908,West,PROD-7360,Technology,Copiers,Copiers - Item 92,144.09,2,0.1,179.62,2019-10
3051,OD-000874,2019-10-08,2019-10-14,First Class,Customer-0505,Customer-0505,Home Office,United States,San Antonio,California,69399,Central,PROD-2575,Technology,Machines,Machines - Item 28,479.13,6,0.1,62.92,2019-10
3052,OD-000875,2027-12-11,2027-12-17,First Class,Customer-0087,Customer-0087,Consumer,United States,Houston,Illinois,89075,West,PROD-6386,Furniture,Tables,Tables - Item 40,961.82,1,0.05,-35.91,2027-12
3053,OD-000875,2027-12-11,2027-12-16,Second Class,Customer-0087,Customer-0087,Corporate,United States,New York,Texas,67996,East,PROD-1758,Furniture,Chairs,Chairs - Item 58,271.01,5,0.0,-9.87,2027-12
3054,OD-000875,2027-12-11,2027-12-17,Standard Class,Customer-0087,Customer-0087,Corporate,United States,Philadelphia,Illinois,77062,Central,PROD-1190,Office Supplies,Binders,Binders - Item 82,482.92,9,0.05,134.26,2027-12
3055,OD-000875,2027-12-11,2027-12-14,Same Day,Customer-0087,Customer-0087,Home Office,United States,Philadelphia,Texas,53235,East,PROD-9085,Technology,Phones,Phones - Item 74,714.8,1,0.05,167.56,2027-12
3056,OD-000875,2027-12-11,2027-12-13,Standard Class,Customer-0087,Customer-0087,Corporate,United States,Houston,Texas,52020,Central,PROD-4351,Office Supplies,Supplies,Supplies - Item 77,557.87,5,0.05,150.34,2027-12
3057,OD-000876,2024-03-02,2024-03-05,First Class,Customer-0043,Customer-0043,Corporate,United States,Philadelphia,Arizona,58974,West,PROD-9809,Furniture,Furnishings,Furnishings - Item 36,799.73,6,0.15,199.19,2024-03
3058,OD-000876,2024-03-02,2024-03-07,Standard Class,Customer-0043,Customer-0043,Home Office,United States,Philadelphia,Illinois,73409,West,PROD-3485,Furniture,Chairs,Chairs - Item 39,291.31,7,0.1,159.14,2024-03
3059,OD-000876,2024-03-02,2024-03-08,Same Day,Customer-0043,Customer-0043,Home Office,United States,New York,Pennsylvania,99271,East,PROD-7416,Technology,Accessories,Accessories - Item 33,522.1,3,0.05,157.07,2024-03
3060,OD-000876,2024-03-02,2024-03-08,First Class,Customer-0043,Customer-0043,Corporate,United States,Houston,New York,89835,Central,PROD-6064,Office Supplies,Binders,Binders - Item 87,449.58,5,0.1,62.58,2024-03
3061,OD-000876,2024-03-02,2024-03-08,First Class,Customer-0043,Customer-0043,Home Office,United States,New York,Texas,86530,West,PROD-6621,Technology,Copiers,Copiers - Item 43,886.76,6,0.15,10.38,2024-03
3062,OD-000877,2027-12-11,2027-12-16,Second Class,Customer-0385,Customer-0385,Consumer,United States,New York,California,34091,South,PROD-8009,Furniture,Furnishings,Furnishings - Item 96,773.88,1,0.1,3.09,2027-12
3063,OD-000877,2027-12-11,2027-12-13,First Class,Customer-0385,Customer-0385,Consumer,United States,Los Angeles,Texas,48000,South,PROD-1889,Furniture,Chairs,Chairs - Item 86,136.82,1,0.1,189.57,2027-12
3064,OD-000877,2027-12-11,2027-12-12,Second Class,Customer-0385,Customer-0385,Home Office,United States,San Diego,Pennsylvania,93045,East,PROD-3039,Technology,Phones,Phones - Item 93,491.71,7,0.0,-18.1,2027-12
3065,OD-000877,2027-12-11,2027-12-17,Standard Class,Customer-0385,Customer-0385,Home Office,United States,Chicago,Arizona,15128,South,PROD-5925,Office Supplies,Binders,Binders - Item 48,506.69,7,0.2,181.99,2027-12
3066,OD-000878,2020-10-28,2020-10-31,Standard Class,Customer-0621,Customer-0621,Home Office,United States,Los Angeles,California,28015,East,PROD-4665,Furniture,Bookcases,Bookcases - Item 69,167.58,6,0.05,111.89,2020-10
3067,OD-000878,2020-10-28,2020-11-01,First Class,Customer-0621,Customer-0621,Consumer,United States,Philadelphia,California,10376,East,PROD-2941,Office Supplies,Storage,Storage - Item 54,808.24,1,0.2,13.31,2020-10
3068,OD-000878,2020-10-28,2020-11-02,Second Class,Customer-0621,Customer-0621,Consumer,United States,Philadelphia,New York,27054,South,PROD-4417,Furniture,Furnishings,Furnishings - Item 64,568.57,7,0.2,-9.61,2020-10
3069,OD-000878,2020-10-28,2020-11-03,Standard Class,Customer-0621,Customer-0621,Consumer,United States,San Antonio,Pennsylvania,59843,Central,PROD-9448,Office Supplies,Storage,Storage - Item 66,197.83,3,0.2,58.26,2020-10
3070,OD-000879,2030-06-20,2030-06-22,Standard Class,Customer-0435,Customer-0435,Home Office,United States,Phoenix,New York,43960,East,PROD-6387,Furniture,Chairs,Chairs - Item 2,915.13,9,0.0,106.14,2030-06
3071,OD-000879,2030-06-20,2030-06-25,Same Day,Customer-0435,Customer-0435,Corporate,United States,Chicago,Pennsylvania,83184,Central,PROD-4569,Technology,Accessories,Accessories - Item 56,208.52,8,0.1,-38.12,2030-06
3072,OD-000879,2030-06-20,2030-06-21,Same Day,Customer-0435,Customer-0435,Corporate,United States,San Antonio,California,41600,South,PROD-9214,Furniture,Chairs,Chairs - Item 41,907.56,4,0.1,105.91,2030-06
3073,OD-000879,2030-06-20,2030-06-24,Standard Class,Customer-0435,Customer-0435,Corporate,United States,Houston,New York,33958,West,PROD-6271,Technology,Accessories,Accessories - Item 86,929.52,4,0.05,197.31,2030-06
3074,OD-000880,2020-11-02,2020-11-06,Same Day,Customer-0408,Customer-0408,Home Office,United States,Phoenix,California,87787,West,PROD-6675,Furniture,Tables,Tables - Item 18,227.16,8,0.0,139.84,2020-11
3075,OD-000880,2020-11-02,2020-11-07,Second Class,Customer-0408,Customer-0408,Home Office,United States,New York,Pennsylvania,43727,South,PROD-7630,Furniture,Chairs,Chairs - Item 33,132.93,1,0.15,136.32,2020-11
3076,OD-000880,2020-11-02,2020-11-03,Standard Class,Customer-0408,Customer-0408,Corporate,United States,San Antonio,New York,13391,Central,PROD-2881,Furniture,Bookcases,Bookcases - Item 67,993.54,9,0.15,184.81,2020-11
3077,OD-000880,2020-11-02,2020-11-05,First Class,Customer-0408,Customer-0408,Home Office,United States,Los Angeles,Arizona,58056,South,PROD-6487,Furniture,Chairs,Chairs - Item 78,648.18,8,0.1,-3.24,2020-11
3078,OD-000881,2024-05-23,2024-05-25,Second Class,Customer-0483,Customer-0483,Consumer,United States,San Diego,Illinois,10699,West,PROD-7955,Office Supplies,Storage,Storage - Item 70,923.16,7,0.15,161.46,2024-05
3079,OD-000881,2024-05-23,2024-05-27,Second Class,Customer-0483,Customer-0483,Corporate,United States,Los Angeles,Pennsylvania,71753,Central,PROD-6871,Technology,Machines,Machines - Item 94,201.44,2,0.1,93.38,2024-05
3080,OD-000881,2024-05-23,2024-05-24,Same Day,Customer-0483,Customer-0483,Corporate,United States,Los Angeles,California,26590,South,PROD-4130,Technology,Copiers,Copiers - Item 96,755.04,1,0.2,-48.12,2024-05
3081,OD-000882,2030-05-19,2030-05-24,Second Class,Customer-0664,Customer-0664,Corporate,United States,San Diego,California,94517,Central,PROD-9012,Furniture,Bookcases,Bookcases - Item 88,940.73,6,0.0,-27.03,2030-05
3082,OD-000882,2030-05-19,2030-05-21,Standard Class,Customer-0664,Customer-0664,Home Office,United States,Los Angeles,New York,99156,East,PROD-6163,Technology,Phones,Phones - Item 41,479.33,1,0.1,148.64,2030-05
3083,OD-000883,2027-07-20,2027-07-24,Second Class,Customer-0017,Customer-0017,Home Office,United States,Phoenix,California,38205,East,PROD-1197,Furniture,Furnishings,Furnishings - Item 80,769.83,4,0.0,-21.89,2027-07
3084,OD-000883,2027-07-20,2027-07-21,Standard Class,Customer-0017,Customer-0017,Home Office,United States,San Antonio,Texas,72885,West,PROD-4341,Office Supplies,Storage,Storage - Item 50,502.77,3,0.2,45.95,2027-07
3085,OD-000883,2027-07-20,2027-07-24,Same Day,Customer-0017,Customer-0017,Home Office,United States,Philadelphia,New York,81270,East,PROD-9199,Office Supplies,Binders,Binders - Item 44,899.7,8,0.0,190.13,2027-07
3086,OD-000883,2027-07-20,2027-07-26,Same Day,Customer-0017,Customer-0017,Consumer,United States,Los Angeles,California,39443,East,PROD-2232,Office Supplies,Labels,Labels - Item 45,655.66,3,0.15,132.67,2027-07
3087,OD-000884,2033-01-11,2033-01-17,Standard Class,Customer-0645,Customer-0645,Corporate,United States,San Antonio,Texas,73144,East,PROD-5303,Office Supplies,Paper,Paper - Item 21,627.22,3,0.15,167.81,2033-01
3088,OD-000884,2033-01-11,2033-01-16,Second Class,Customer-0645,Customer-0645,Corporate,United States,San Antonio,California,73636,South,PROD-8559,Technology,Copiers,Copiers - Item 59,510.59,5,0.1,1.08,2033-01
3089,OD-000884,2033-01-11,2033-01-17,Second Class,Customer-0645,Customer-0645,Corporate,United States,Chicago,Texas,50503,East,PROD-2418,Furniture,Furnishings,Furnishings - Item 12,266.03,3,0.05,114.41,2033-01
3090,OD-000885,2034-04-17,2034-04-23,Second Class,Customer-0148,Customer-0148,Consumer,United States,Houston,California,51897,Central,PROD-1814,Technology,Copiers,Copiers - Item 90,485.44,6,0.05,114.5,2034-04
3091,OD-000885,2034-04-17,2034-04-20,First Class,Customer-0148,Customer-0148,Corporate,United States,San Diego,California,24272,South,PROD-5842,Technology,Machines,Machines - Item 17,946.45,6,0.1,-14.74,2034-04
3092,OD-000885,2034-04-17,2034-04-20,Standard Class,Customer-0148,Customer-0148,Corporate,United States,Los Angeles,Arizona,91242,Central,PROD-9634,Furniture,Tables,Tables - Item 67,284.4,7,0.05,154.38,2034-04
3093,OD-000885,2034-04-17,2034-04-19,Same Day,Customer-0148,Customer-0148,Consumer,United States,Phoenix,New York,49735,East,PROD-2210,Office Supplies,Labels,Labels - Item 63,440.87,9,0.05,-23.09,2034-04
3094,OD-000885,2034-04-17,2034-04-18,Standard Class,Customer-0148,Customer-0148,Home Office,United States,Philadelphia,Texas,74180,East,PROD-2264,Furniture,Furnishings,Furnishings - Item 36,70.77,1,0.15,-10.48,2034-04
3095,OD-000886,2031-11-13,2031-11-18,Same Day,Customer-0277,Customer-0277,Consumer,United States,New York,Arizona,53292,Central,PROD-1750,Technology,Phones,Phones - Item 59,511.94,5,0.2,113.02,2031-11
3096,OD-000886,2031-11-13,2031-11-16,Same Day,Customer-0277,Customer-0277,Corporate,United States,Los Angeles,New York,35322,West,PROD-5740,Technology,Accessories,Accessories - Item 1,588.4,2,0.05,-48.24,2031-11
3097,OD-000886,2031-11-13,2031-11-14,Standard Class,Customer-0277,Customer-0277,Home Office,United States,San Antonio,Illinois,36965,West,PROD-4701,Office Supplies,Paper,Paper - Item 81,719.84,2,0.15,39.82,2031-11
